source_id,title,publisher,url,pub_date,date_status,source_type,tier,origin
SRC-326,Nascent regulatory sandbox frameworks for AI in Israel | Cambridge Forum on AI: Law and Governance | Cambridge Core,Cambridge,https://www.cambridge.org/core/journals/cambridge-forum-on-ai-law-and-governance/article/nascent-regulatory-sandbox-frameworks-for-ai-in-israel/C9E5B9630A678D809BDA109AE018881A,,unknown,other,context,backfill
SRC-327,Navigating tech sovereignty in a fractured world: A conversation with Anu Bradford - Capgemini,Capgemini,https://www.capgemini.com/insights/research-library/a-conversation-with-anu-bradford,,unknown,other,context,backfill
SRC-328,Formalizing Artificial Intelligence Governance: Vietnam’s First AI Law,China Briefing,https://www.china-briefing.com/china-outbound-news/vietnams-ai-law-regulatory-milestone-business-implications,,unknown,other,context,backfill
SRC-329,CIO Dive,Ciodive,https://www.ciodive.com/news/microsoft-inflection-AI-UK-CMA/726102,,unknown,other,context,backfill
SRC-330,Singapore’s Model AI Governance Framework for Generative AI,Clydeco,https://www.clydeco.com/en/insights/2024/05/singapore-s-model-ai-governance-framework-for-gene,2024-05-01,from_url-month,other,context,backfill
SRC-331,openai superalignment sutskever leike,CNBC,https://www.cnbc.com/2024/05/17/openai-superalignment-sutskever-leike.html,2024-05-17,from_url,news,context,backfill
SRC-332,us and britain snub international ai accord in paris,CNBC,https://www.cnbc.com/2025/02/11/us-and-britain-snub-international-ai-accord-in-paris.html,2025-02-11,from_url,news,context,backfill
SRC-333,alibaba backed moonshot releases kimi k2 ai rivaling chatgpt claude,CNBC,https://www.cnbc.com/2025/07/14/alibaba-backed-moonshot-releases-kimi-k2-ai-rivaling-chatgpt-claude.html,2025-07-14,from_url,news,context,backfill
SRC-334,saudi arabia wants to be worlds third largest ai provider humain,CNBC,https://www.cnbc.com/2025/08/27/saudi-arabia-wants-to-be-worlds-third-largest-ai-provider-humain.html,2025-08-27,from_url,news,context,backfill
SRC-335,open ai for profit microsoft,CNBC,https://www.cnbc.com/2025/10/28/open-ai-for-profit-microsoft.html,2025-10-28,from_url,news,context,backfill
SRC-336,microsoft copilot ai suleyman,CNBC,https://www.cnbc.com/2026/03/17/microsoft-copilot-ai-suleyman.html,2026-03-17,from_url,news,context,backfill
SRC-337,mira murati 2026 changemaker,CNBC,https://www.cnbc.com/mira-murati-2026-changemaker,,unknown,news,context,backfill
SRC-338,openai exec exits safety concerns,Cnn,https://www.cnn.com/2024/05/17/tech/openai-exec-exits-safety-concerns,2024-05-17,from_url,other,context,backfill
SRC-339,Council of Europe,Council of Europe,https://www.coe.int/en/web/artificial-intelligence/-/armenia-signs-the-council-of-europe-s-framework-convention-on-artificial-intelligence-1,,unknown,official_gov,primary,backfill
SRC-340,Council of Europe,Council of Europe,https://www.coe.int/en/web/artificial-intelligence/-/eu-parliament-backs-eu-conclusion-of-the-council-of-europe-framework-convention-on-artificial-intelligence,,unknown,official_gov,primary,backfill
SRC-341,Council of Europe,Council of Europe,https://www.coe.int/en/web/artificial-intelligence/-/european-union-ratifies-the-council-of-europe-framework-convention-on-artificial-intelligence,,unknown,official_gov,primary,backfill
SRC-342,Consilium,Council of the EU,https://www.consilium.europa.eu/en/press/press-releases/2026/05/07/artificial-intelligence-council-and-parliament-agree-to-simplify-and-streamline-rules,2026-05-07,from_url,official_gov,primary,backfill
SRC-343,Australia releases proposed mandatory guardrails for AI regulation - Corrs Chambers Westgarth,Com,https://www.corrs.com.au/insights/australia-releases-proposed-mandatory-guardrails-for-ai-regulation,,unknown,other,context,backfill
SRC-344,Center for Strategic and International Studies,CSIS,https://www.csis.org/analysis/frances-ai-action-summit,,unknown,other,secondary,backfill
SRC-345,Center for Strategic and International Studies,CSIS,https://www.csis.org/analysis/how-russia-building-sovereign-drone-ecosystem-ai-driven-autonomy,,unknown,other,secondary,backfill
SRC-346,Shaping Global AI Governance: Enhancements and Next Steps for the G7 Hiroshima AI Process | CSIS,CSIS,https://www.csis.org/analysis/shaping-global-ai-governance-enhancements-and-next-steps-g7-hiroshima-ai-process,,unknown,other,secondary,backfill
SRC-347,Kenya launches national AI strategy | Global Partnership for Sustainable Development Data,Data4Sdgs,https://www.data4sdgs.org/news/kenya-launches-national-ai-strategy,,unknown,other,context,backfill
SRC-348,EU AI Act Timeline: Key Compliance Dates & Deadlines Explained,Dataguard,https://www.dataguard.com/eu-ai-act/timeline,,unknown,other,context,backfill
SRC-349,DCDT - SA National AI Policy Framework - SA National AI Policy Framework,Dept Comms & Digital Tech (ZA),https://www.dcdt.gov.za/sa-national-ai-policy-framework/file/338-sa-national-ai-policy-framework.html,,unknown,official_gov,primary,backfill
SRC-350,Brazil AI Regulation — Deep Lex,Deep Lex,https://www.deep-lex.com/ai-regulation-tracker/brazil,,unknown,other,context,backfill
SRC-351,microsoft pays inflection ai 650 million hires most of its staff,Deeplearning,https://www.deeplearning.ai/the-batch/microsoft-pays-inflection-ai-650-million-hires-most-of-its-staff,,unknown,other,context,backfill
SRC-352,Global Index on Responsible AI – Local Development,Developlocal,https://www.developlocal.org/girai-global-index,,unknown,other,context,backfill
SRC-353,Davis Wright Tremaine,Dwt,https://www.dwt.com/blogs/employment-labor-and-benefits/2025/05/ai-hiring-age-discrimination-federal-court-workday,2025-05-01,from_url-month,other,context,backfill
SRC-354,french sa fines clearview ai eur 20 million en,EDPB,https://www.edpb.europa.eu/news/national-news/2022/french-sa-fines-clearview-ai-eur-20-million_en,,unknown,official_gov,primary,backfill
SRC-355,EdTech Innovation Hub,Edtechinnovationhub,https://www.edtechinnovationhub.com/news/anthropic-updates-responsible-scaling-policy-as-ai-risk-debate-shifts,,unknown,other,context,backfill
SRC-356,eSecurity Planet,Esecurityplanet,https://www.esecurityplanet.com/artificial-intelligence/crowdstrike-finds-bias-triggers-that-weaken-deepseek-r1-code-safety,,unknown,other,context,backfill
SRC-357,EU AI Act Implementation Timeline,Euaiact,https://www.euaiact.com/implementation-timeline,,unknown,other,context,backfill
SRC-358,The Ethics of Artificial Intelligence: The Commitment of the Abrahamic Religions to the Rome Call,Fao,https://www.fao.org/agroinformatics/events/events-detail/the-ethics-of-artificial-intelligence-the-commitment-of-the-abrahamic-religions-to-the-rome-call/en,,unknown,other,context,backfill
SRC-359,AI Ethics: An Abrahamic commitment to the Rome Call | E-Agriculture,Fao,https://www.fao.org/e-agriculture/news/ai-ethics-abrahamic-commitment-rome-call,,unknown,other,context,backfill
SRC-360,AI Regulation Progress in South Africa - A Further Step in the Right Direction | Knowledge | Fasken,Fasken,https://www.fasken.com/en/knowledge/2026/03/ai-regulation-progress-in-south-africa-a-further-step-in-the-right-direction-2,2026-03-01,from_url-month,other,context,backfill
SRC-361,Fast Company,Fastcompany,https://www.fastcompany.com/91069182/microsoft-inflection-ai-exclusive,,unknown,other,context,backfill
SRC-362,The Race to Regulate Artificial Intelligence | Foreign Affairs,Foreignaffairs,https://www.foreignaffairs.com/united-states/race-regulate-artificial-intelligence-sam-altman-anu-bradford,,unknown,other,context,backfill
SRC-363,race regulate artificial intelligence sam altman anu bradford,Foreignaffairs,https://www.foreignaffairs.com/united-states/race-regulate-artificial-intelligence-sam-altman-anu-bradfordhttps://www.foreignaffairs.com/united-states/race-regulate-artificial-intelligence-sam-altman-anu-bradford,,unknown,other,context,backfill
SRC-364,Seoul Summit sees further developments in international governance of frontier AI | Freshfields,Freshfields,https://www.freshfields.com/en/our-thinking/blogs/technology-quotient/seoul-summit-sees-further-developments-in-international-governance-of-frontier-ai-102j8cj,,unknown,other,context,backfill
SRC-365,Introducing the FMF’s Technical Report Series on Frontier AI Frameworks - Frontier Model Forum,Frontiermodelforum,https://www.frontiermodelforum.org/updates/introducing-the-fmfs-technical-report-series-on-frontier-ai-safety-frameworks,,unknown,other,context,backfill
SRC-366,Gibson Dunn,Gibsondunn,https://www.gibsondunn.com/eu-ai-act-omnibus-agreement-postponed-high-risk-deadlines-and-other-key-changes,,unknown,law_firm_analysis,secondary,backfill
SRC-367,The Global Index on Responsible AI,Global Index on Responsible AI,https://www.global-index.ai,,unknown,ngo_index,secondary,backfill
SRC-368,"Igniting global action on responsible AI, with local evidence.",Global Index on Responsible AI,https://www.global-index.ai/data-visualization-challenge-2024,,unknown,ngo_index,secondary,backfill
SRC-369,Join the Global Index on Responsible AI as a Country Researcher,Globalcenter,https://www.globalcenter.ai/news/join-the-global-index-on-responsible-ai-as-a-country-researcher,,unknown,other,context,backfill
SRC-370,Project - Global Index on Responsible AI,Globalcenter,https://www.globalcenter.ai/projects/global-index-on-responsible-ai,,unknown,other,context,backfill
SRC-371,Digital Empires: The Global Battle to Regulate Technology by Anu Bradford | Goodreads,Goodreads,https://www.goodreads.com/en/book/show/123993293-digital-empires,,unknown,other,context,backfill
SRC-372,governor newsom signs sb 53 advancing californias world leading artificial intelligence in,Govt of California,https://www.gov.ca.gov/2025/09/29/governor-newsom-signs-sb-53-advancing-californias-world-leading-artificial-intelligence-industry,2025-09-29,from_url,official_gov,primary,backfill
SRC-373,news 19 09Google,Gov,https://www.gov.il/he/pages/news_19-09Google,,unknown,official_gov,primary,backfill
SRC-374,the bletchley declaration by countries attending the ai safety summit 1 2 november 2023,UK Government,https://www.gov.uk/government/publications/ai-safety-summit-2023-the-bletchley-declaration/the-bletchley-declaration-by-countries-attending-the-ai-safety-summit-1-2-november-2023,,unknown,official_gov,primary,backfill
SRC-375,frontier ai safety commitments ai seoul summit 2024,UK Government,https://www.gov.uk/government/publications/frontier-ai-safety-commitments-ai-seoul-summit-2024/frontier-ai-safety-commitments-ai-seoul-summit-2024,,unknown,official_gov,primary,backfill
SRC-376,how will regulators enable safe ai powered innovation joint letter from dsit secretary of ,UK Government,https://www.gov.uk/government/publications/how-will-regulators-enable-safe-ai-powered-innovation-joint-letter-from-dsit-secretary-of-state-and-dbt-secretary-of-state,,unknown,official_gov,primary,backfill
SRC-377,Grant Thornton - The Federal Council wants to ratify the Council of Europe's AI Convention What challenges will the financial sector face?,Grantthornton,https://www.grantthornton.ch/en/insights/federal-council-ai-convention-finance-challenges,,unknown,law_firm_analysis,secondary,backfill
SRC-378,Mexico’s New Personal Data Protection Law: Considerations for Businesses | Insights | Greenberg Traurig LLP,Gtlaw,https://www.gtlaw.com/en/insights/2025/3/nueva-ley-general-proteccion-de-datos,,unknown,other,context,backfill
SRC-379,Holland & Knight,Hklaw,https://www.hklaw.com/en/insights/publications/2026/05/colorado-governor-signs-sb-189,2026-05-01,from_url-month,other,context,backfill
SRC-380,Home Affairs submission: Introducing mandatory guardrails for AI in high-risk settings,Home Affairs (AU),https://www.homeaffairs.gov.au/reports-and-publications/submissions-and-discussion-papers/introducing-mandatory-guardrails-for-ai-in-high-risk-settings,,unknown,official_gov,primary,backfill
SRC-381,Herbert Smith Freehills Kramer,Hsfkramer,https://www.hsfkramer.com/insights/reports/ai-tracker/indonesia,,unknown,other,context,backfill
SRC-382,Hunton,Hunton,https://www.hunton.com/privacy-and-cybersecurity-law-blog/colorado-ai-act-amended-and-effective-date-delayed,,unknown,law_firm_analysis,secondary,backfill
SRC-383,Hunton,Hunton,https://www.hunton.com/privacy-and-information-security-law/29-countries-reach-agreement-on-ai-risks-and-opportunities,,unknown,law_firm_analysis,secondary,backfill
SRC-384,ICT Ministry Set To Launch The National Artificial Intelligence Strategy 2025-2030 | Ministry of ICT and the Digital Economy,Go,https://www.ict.go.ke/ict-ministry-set-launch-national-artificial-intelligence-strategy-2025-2030,,unknown,other,context,backfill
SRC-385,SG launches Gen AI and AI Governance Playbook for Digital FOSS - Infocomm Media Development Authority,IMDA (SG),https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches/factsheets/2024/gen-ai-and-digital-foss-ai-governance-playbook,,unknown,official_gov,primary,backfill
SRC-386,Model AI Governance Framework 2024 - Press Release - Infocomm Media Development Authority,IMDA (SG),https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches/press-releases/2024/public-consult-model-ai-governance-framework-genai,,unknown,official_gov,primary,backfill
SRC-387,91271937,Inc,https://www.inc.com/ben-sherry/openai-co-founder-ilya-sutskever-safe-superintelligence-3-billion-no-product/91271937,,unknown,other,context,backfill
SRC-388,AI Seoul Summit: 16 AI Companies Sign Frontier AI Safety Commitments - Infosecurity Magazine,Infosecurity Magazine,https://www.infosecurity-magazine.com/news/ai-seoul-summit-safety-commitments,,unknown,other,context,backfill
SRC-389,Workday AI lawsuit receives the greenlight to proceed as a collective action | Inside Tech Law | Global law firm | Norton Rose Fulbright,Insidetechlaw,https://www.insidetechlaw.com/blog/2025/06/workday-ai-lawsuit-receives-the-greenlight-to-proceed-as-a-class-action,2025-06-01,from_url-month,other,context,backfill
SRC-390,Timeline for SA’s national AI policy revealed | ITWeb,Co,https://www.itweb.co.za/article/timeline-for-sas-national-ai-policy-revealed/Pero3qZ3zEXvQb6m,,unknown,other,context,backfill
SRC-391,Latest Posts › Artificial Intelligence,Jdsupra,https://www.jdsupra.com/authors/kristian-lee/artificial-intelligence,,unknown,other,context,backfill
SRC-392,KaaShiv InfoTech,Kaashivinfotech,https://www.kaashivinfotech.com/blog/krutrim-explained-olas-bold-leap-into-ai-and-cloud-revolution-2025,,unknown,other,context,backfill
SRC-393,"Three Laws, One Deadline: Chile's AI Reckoning Arrives in 2026",Kiteworks,https://www.kiteworks.com/cybersecurity-risk-management/chile-ai-laws-deadline-2026,,unknown,other,secondary,backfill
SRC-394,The Korea Herald,Korea Herald,https://www.koreaherald.com/article/10011769,,unknown,news,context,backfill
SRC-395,"New State AI Laws are Effective on January 1, 2026, But a New Executive Order Signals Disruption - King & Spalding",Kslaw,https://www.kslaw.com/news-and-insights/new-state-ai-laws-are-effective-on-january-1-2026-but-a-new-executive-order-signals-disruption,,unknown,other,context,backfill
SRC-396,gov gavin newsom vetoes ai safety bill scott wiener sb1047,Latimes,https://www.latimes.com/entertainment-arts/business/story/2024-09-29/gov-gavin-newsom-vetoes-ai-safety-bill-scott-wiener-sb1047,2024-09-29,from_url,other,context,backfill
SRC-397,Digital Empires: Inside the Global Battle to Regulate Technology With Anu Bradford,Columbia,https://www.law.columbia.edu/news/archive/digital-empires-inside-global-battle-regulate-technology-anu-bradford,,unknown,other,context,backfill
SRC-398,AI Bias Lawsuit Against Workday Reaches Next Stage as Court Grants Conditional Certification of ADEA Claim | Law and the Workplace,Lawandtheworkplace,https://www.lawandtheworkplace.com/2025/06/ai-bias-lawsuit-against-workday-reaches-next-stage-as-court-grants-conditional-certification-of-adea-claim,2025-06-01,from_url-month,other,context,backfill
SRC-399,1 000 ai bills,Lawfare,https://www.lawfaremedia.org/article/1-000-ai-bills,,unknown,news,context,backfill
SRC-400,Lawfare,Lawfare,https://www.lawfaremedia.org/article/china-s-ai-governance-ambitions-and-their-implications-for-free-expression,,unknown,news,context,backfill
SRC-401,Lawfare,Lawfare,https://www.lawfaremedia.org/article/trump-signs-executive-order-to-preempt-state-ai-laws,,unknown,news,context,backfill
SRC-402,Switzerland outlines regulatory approach to Artificial Intelligence,Lenzstaehelin,https://www.lenzstaehelin.com/news-and-insights/browse-thought-leadership-insights/insights-detail/switzerland-outlines-regulatory-approach-to-artificial-intelligence,,unknown,other,context,backfill
SRC-403,Leonardi Advogados,Adv,https://www.leonardi.adv.br/en/insights/updates-on-the-artificial-intelligence-bill-pl-2338-2023,,unknown,other,context,backfill
SRC-404,Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=0dd6d0ef-6097-4f6a-b193-4bb784a6e8a6,,unknown,other,secondary,backfill
SRC-405,Brazilian Bill regulating the use of Artificial Intelligence is approved by Senate and goes to the Chamber of Deputies - Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=177c9cd7-b6ca-44df-94ee-7bb57616878b,,unknown,other,secondary,backfill
SRC-406,AI in UAE: The Legal Blueprint That's Reshaping Tech Compliance in 2025 - Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=372eb31c-08f4-4a17-b62c-d8f173c1edc0,,unknown,other,secondary,backfill
SRC-407,Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=8aa2bef7-454c-414e-9ddf-a697cb5687b1,,unknown,other,secondary,backfill
SRC-408,Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=9d9e367c-fd9f-4e98-8df6-9958ea12a9a9,,unknown,other,secondary,backfill
SRC-409,Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=ba06756e-4cad-4ce6-b4c6-ea880deb788c,,unknown,other,secondary,backfill
SRC-410,Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=c56f0acb-1fff-4929-9765-1f40c9aa358a,,unknown,other,secondary,backfill
SRC-411,Vietnam: Artificial Intelligence Law - Foundation and Outlook - Lexology,Lexology,https://www.lexology.com/library/detail.aspx?g=df2a5746-7e7f-477c-bef0-75b9cd01c423,,unknown,other,secondary,backfill
SRC-412,OpenAI Preparedness Framework 2025: What It Actually Guarantees About AI Safety,Libertify,https://www.libertify.com/interactive-library/openai-preparedness-framework-2025-safety-analysis,,unknown,other,context,backfill
SRC-413,netherlands face recognition company clearview ai fined for violating eus general data pro,Library of Congress,https://www.loc.gov/item/global-legal-monitor/2024-10-16/netherlands-face-recognition-company-clearview-ai-fined-for-violating-eus-general-data-protection-regulation,2024-10-16,from_url,official_gov,primary,backfill
SRC-414,brazil senate advances discussions on bill to regulate ai use,Library of Congress,https://www.loc.gov/item/global-legal-monitor/2025-05-23/brazil-senate-advances-discussions-on-bill-to-regulate-ai-use,2025-05-23,from_url,official_gov,primary,backfill
SRC-415,south korea comprehensive ai legal framework takes effect,Library of Congress,https://www.loc.gov/item/global-legal-monitor/2026-02-20/south-korea-comprehensive-ai-legal-framework-takes-effect,2026-02-20,from_url,official_gov,primary,backfill
SRC-416,Frontier AI Labs (Overview) | Longterm Wiki,Longtermwiki,https://www.longtermwiki.com/wiki/E820,,unknown,other,context,backfill
SRC-417,AI in the UAE: Understanding the Regulatory Landscape and Key Authorities,Latham & Watkins,https://www.lw.com/en/insights/ai-in-the-uae-understanding-the-regulatory-landscape-and-key-authorities,,unknown,law_firm_analysis,secondary,backfill
SRC-418,Latham & Watkins,Latham & Watkins,https://www.lw.com/en/insights/eu-ai-act-gpai-model-obligations-in-force-and-final-gpai-code-of-practice-in-place,,unknown,law_firm_analysis,secondary,backfill
SRC-419,"Emerging Liability for AI-Driven Hiring Tools: Key Developments in Mobley v. Workday, Inc.",Maynardnexsen,https://www.maynardnexsen.com/publication-emerging-liability-for-ai-driven-hiring-tools-key-developments-in-mobley-v-workday-inc,,unknown,other,context,backfill
SRC-420,McInnes Cooper,Mcinnescooper,https://www.mcinnescooper.com/publications/the-demise-of-the-artificial-intelligence-and-data-act-aida-5-key-lessons,,unknown,law_firm_analysis,secondary,backfill
SRC-421,"India to Regulate AI Under DPDPA, IP Laws, No Standalone AI Law",MediaNama,https://www.medianama.com/2025/12/223-india-ai-law-digital-india-act-stalled,2025-12-01,from_url-month,news,context,backfill
SRC-422,MEDIANAMA,MediaNama,https://www.medianama.com/2026/05/223-krutrim-ai-cloud-chip-ai-model-work,2026-05-01,from_url-month,news,context,backfill
SRC-423,South African AI Policy | Guidance and overview - Michalsons,Michalsons,https://www.michalsons.com/focus-areas/artificial-intelligence-law/south-african-ai-policy-guidance-and-overview,,unknown,other,context,backfill
SRC-424,Morrison Foerster,Mofo,https://www.mofo.com/resources/insights/251201-eu-digital-omnibus,,unknown,law_firm_analysis,secondary,backfill
SRC-425,Singapore Expands Its AI Governance Approach to Include Generative AI,Morganlewis,https://www.morganlewis.com/pubs/2024/07/singapore-expands-its-ai-governance-approach-to-include-generative-ai,2024-07-01,from_url-month,other,context,backfill
SRC-426,NBC News,Nbcnews,https://www.nbcnews.com/tech/tech-news/openai-restructuring-company-structure-chatgpt-invest-own-rcna240138,,unknown,other,context,backfill
SRC-427,Perspective: Global Index on Responsible AI Report,Novacompli,https://www.novacompli.ai/post/perspective-global-index-on-responsible-ai-report,,unknown,other,context,backfill
SRC-428,The Complete Guide to Using AI in the Government Industry in Israel in 2025,Nucamp,https://www.nucamp.co/blog/coding-bootcamp-israel-isr-government-the-complete-guide-to-using-ai-in-the-government-industry-in-israel-in-2025,,unknown,other,context,backfill
SRC-429,G7 HIROSHIMA PROCESS ON GENERATIVE ARTIFICIAL INTELLIGENCE (AI),Oecd,https://www.oecd.org/content/dam/oecd/en/publications/reports/2023/09/g7-hiroshima-process-on-generative-artificial-intelligence-ai_8d19e746/bf3c0c60-en.pdf,2023-09-01,from_url-month,other,context,backfill
SRC-430,OECD launches pilot to monitor application of G7 code of conduct on advanced AI development | OECD,Oecd,https://www.oecd.org/en/about/news/press-releases/2024/07/oecd-launches-pilot-to-monitor-application-of-g7-code-of-conduct-on-advanced-ai-development.html,2024-07-01,from_url-month,other,context,backfill
SRC-431,UNESCO Recommendation on the Ethics of Artificial ...,Ohchr,https://www.ohchr.org/sites/default/files/2022-03/UNESCO.pdf,2022-03-01,from_url-month,other,context,backfill
SRC-432,Vietnam AI Law Explained: What the New Rules Mean for AI Development and Deployment | Blog | OneTrust,Onetrust,https://www.onetrust.com/blog/vietnam-ai-law-explained-what-the-new-rules-mean-for-ai-development-and-deployment,,unknown,other,context,backfill
SRC-433,5 Things to Know About Trump’s AI Executive Order,Orrick,https://www.orrick.com/en/Insights/2025/12/5-Things-to-Know-About-Trumps-AI-Executive-Order,2025-12-01,from_url-month,law_firm_analysis,secondary,backfill
SRC-434,New York State Comptroller,NY State Comptroller,https://www.osc.ny.gov/state-agencies/audits/2025/12/02/enforcement-local-law-144-automated-employment-decision-tools,2025-12-02,from_url,official_gov,primary,backfill
SRC-435,President Trump Signs Executive Order Challenging State AI Laws | Paul Hastings LLP,Paul Hastings,https://www.paulhastings.com/insights/client-alerts/president-trump-signs-executive-order-challenging-state-ai-laws,,unknown,law_firm_analysis,secondary,backfill
SRC-436,PressReleasePage.aspx,Press Info Bureau (IN),https://www.pib.gov.in/PressReleasePage.aspx?PRID=2186639,,unknown,official_gov,primary,backfill
SRC-437,Singapore Publishes Generative AI Model Governance Framework | Privacy World,Privacyworld,https://www.privacyworld.blog/2024/05/singapore-publishes-generative-ai-model-governance-framework,2024-05-01,from_url-month,other,context,backfill
SRC-438,PR Newswire,Prnewswire,https://www.prnewswire.com/news-releases/humain-expands-strategic-partnership-with-nvidia-advancing-global-ai-infrastructure-with-xai-global-ai-and-aws-at-the-us-saudi-investment-forum-302620854.html,,unknown,other,context,backfill
SRC-439,Artificial Intelligence | Principal Scientific Adviser,PSA (IN),https://www.psa.gov.in/ai-mission-initiatives,,unknown,official_gov,primary,backfill
SRC-440,Recorded Future,Recordedfuture,https://www.recordedfuture.com/research/irans-ai-ambitions-balancing-economic-isolation-national-security-imperatives,,unknown,other,context,backfill
SRC-441,Recording Law,Recordinglaw,https://www.recordinglaw.com/world-laws/world-data-privacy-laws/mexico-data-privacy-laws,,unknown,other,context,backfill
SRC-442,Ideal Organization versus Policy-Practice Decoupling. | Download Scientific Diagram,ResearchGate,https://www.researchgate.net/figure/deal-Organization-versus-Policy-Practice-Decoupling_fig1_325000542,,unknown,other,secondary,backfill
SRC-443,(PDF) From Policy-Practice to Means-Ends Decoupling in Organisations: A Systematic Review and Paths for Future Research,ResearchGate,https://www.researchgate.net/publication/358608039_From_Policy-Practice_to_Means-Ends_Decoupling_in_Organisations_A_Systematic_Review_and_Paths_for_Future_Research,,unknown,other,secondary,backfill
SRC-444,ResearchGate,ResearchGate,https://www.researchgate.net/publication/395351492_Nigeria's_National_AI_Strategy_2024_Overlooked_Critical_Challenges_and_Strategic_Paths_Forward,,unknown,other,secondary,backfill
SRC-445,ResearchGate,ResearchGate,https://www.researchgate.net/publication/398601777_The_2025_Foundation_Model_Transparency_Index,,unknown,other,secondary,backfill
SRC-446,RMOK Legal,Rmoklegal,https://www.rmoklegal.com/news/news/kings-speech-2026-cyber-ai-digital-id-tech-law,,unknown,other,context,backfill
SRC-447,Rome Call | What is the Matter with AI Ethics?,Rome Call,https://www.romecall.org,,unknown,official_gov,primary,backfill
SRC-448,AI Ethics: An Abrahamic commitment to the Rome Call | Rome Call,Rome Call,https://www.romecall.org/ai-ethics-an-abrahamic-commitment-to-the-rome-call-2,,unknown,official_gov,primary,backfill
SRC-449,AI Ethics for Peace: World Religions commit to the Rome Call | Rome Call,Rome Call,https://www.romecall.org/ai-ethics-for-peace-world-religions-commit-to-the-rome-call,,unknown,official_gov,primary,backfill
SRC-450,Decoding the India AI Governance Guidelines - Saikrishna & AssociatesSaikrishna & Associates,Saikrishnaassociates,https://www.saikrishnaassociates.com/decoding-the-india-ai-governance-guidelines,,unknown,law_firm_analysis,secondary,backfill
SRC-451,SAMENA Daily News,Samenacouncil,https://www.samenacouncil.org/samena_daily_news?news=108917,,unknown,other,context,backfill
SRC-452,"New laws on Transparency, Access to Public Information, and Personal Data Protection have come into force in Mexico. - Santamarina + Steta",Santamarinasteta,https://www.santamarinasteta.mx/en/publicaciones-y-eventos/updates/entraron-en-vigor-en-mexico-las-nuevas-leyes-en-materia-de-transparencia-acceso-a-la-informacion-publica-y-proteccion-de-datos-personales,,unknown,other,context,backfill
SRC-453,artificial intelligence in the eri sector,SBFI (CH),https://www.sbfi.admin.ch/en/artificial-intelligence-in-the-eri-sector,,unknown,official_gov,primary,backfill
SRC-454,MeitY launches India's AI Governance Guidance with 'Do No Harm' principle at core,Scconline,https://www.scconline.com/blog/post/2025/11/06/meity-launches-india-ai-governance-guidelines-under-indiaai-mission-2025,2025-11-06,from_url,other,context,backfill
SRC-455,Institutional means-ends decoupling work in industrial R&D project implementation - ScienceDirect,Sciencedirect,https://www.sciencedirect.com/science/article/abs/pii/S0019850117308313,,unknown,other,context,backfill
SRC-456,Shedding lights on organizational decoupling in publicly funded R&D consortia: An institutional perspective on open innovation - ScienceDirect,Sciencedirect,https://www.sciencedirect.com/science/article/abs/pii/S0040162521008647,,unknown,other,context,backfill
SRC-457,Mobley v. Workday: Court Holds AI Service Providers Could Be Directly Liable for Employment Discrimination Under “Agent” Theory | Seyfarth Shaw LLP,Seyfarth,https://www.seyfarth.com/news-insights/mobley-v-workday-court-holds-ai-service-providers-could-be-directly-liable-for-employment-discrimination-under-agent-theory.html,,unknown,other,context,backfill
SRC-458,PL 2338/2023: the impacts of regulating Artificial Intelligence in Brazil,Org,https://www.sidi.org.br/en/blog/the-impacts-of-regulating-artificial-intelligence-in-brazil,,unknown,other,context,backfill
SRC-459,New Pathway of Regulating Artificial Intelligence in Switzerland: Competitive Edge or Challenge? | Insights | Sidley Austin LLP,Sidley,https://www.sidley.com/en/insights/publications/2025/03/new-pathway-of-regulating-artificial-intelligence-in-switzerland-competitive-edge-or-challenge,2025-03-01,from_url-month,other,context,backfill
SRC-460,"EU’s General-Purpose AI Obligations Are Now in Force, With New Guidance | Skadden, Arps, Slate, Meagher & Flom LLP",Skadden,https://www.skadden.com/insights/publications/2025/08/eus-general-purpose-ai-obligations,2025-08-01,from_url-month,law_firm_analysis,secondary,backfill
SRC-461,Skadden,Skadden,https://www.skadden.com/insights/publications/executive-briefing/ai-broad-biden-order-is-withdrawn,,unknown,law_firm_analysis,secondary,backfill
SRC-462,SoftwareSeni,Softwareseni,https://www.softwareseni.com/why-australia-abandoned-mandatory-ai-guardrails-for-technology-neutral-regulation-and-what-it-means,,unknown,other,secondary,backfill
SRC-463,The UNESCO Recommendation on the Ethics of Artificial Intelligence - Soroptimist International,Soroptimistinternational,https://www.soroptimistinternational.org/2024/07/18/the-unesco-recommendation-on-the-ethics-of-artificial-intelligence,2024-07-18,from_url,other,context,backfill
